Treatment,Gene,Rep,Sex,Age
25C/Std,CG8785,1,Male,65
25C/Std,CG8785,2,Male,63
25C/Std,CG8785,3,Male,42
25C/Std,CG8785,6,Male,42
25C/Std,CG8785,7,Male,56
25C/Std,CG8785,8,Male,70
25C/Std,CG8785,9,Male,46
25C/Std,CG8785,10,Male,49
25C/Std,CG8785,11,Male,72
25C/Std,CG8785,12,Male,58
25C/Std,CG8785,13,Male,56
25C/Std,CG8785,15,Male,70
25C/Std,CG8785,16,Male,67
25C/Std,CG8785,34,Male,84
25C/Std,CG8785,35,Male,65
25C/Std,CG8785,37,Male,77
25C/Std,CG8785,39,Male,42
25C/Std,CG8785,40,Male,84
25C/Std,CG8785,41,Male,84
25C/Std,CG8785,42,Male,84
25C/Std,CG8785,43,Male,93
25C/Std,CG8785,44,Male,91
25C/Std,CG8785,45,Male,93
25C/Std,CG8785,46,Male,91
25C/Std,CG8785,47,Male,95
25C/Std,CG8785,48,Male,79
25C/Std,CG8785,33,Male,52
25C/Std,CG8785,34,Male,30
25C/Std,CG8785,35,Male,23
25C/Std,CG8785,37,Male,9
25C/Std,CG8785,38,Male,88
25C/Std,CG8785,40,Male,21
25C/Std,CG8785,41,Male,35
25C/Std,CG8785,42,Male,43
25C/Std,CG8785,43,Male,56
25C/Std,CG8785,45,Male,58
25C/Std,CG8785,47,Male,78
25C/Std,CG8785,48,Male,49
25C/Std,CG8785,33,Male,70
25C/Std,CG8785,34,Male,81
25C/Std,CG8785,35,Male,39
25C/Std,CG8785,37,Male,53
25C/Std,CG8785,38,Male,91
25C/Std,CG8785,39,Male,32
25C/Std,CG8785,41,Male,84
25C/Std,CG8785,42,Male,51
25C/Std,CG8785,43,Male,63
25C/Std,CG8785,44,Male,84
25C/Std,CG8785,45,Male,88
25C/Std,CG8785,46,Male,84
25C/Std,CG8785,47,Male,84
25C/Std,CG8785,48,Male,60
25C/Std,CG8785,17,Male,84
25C/Std,CG8785,18,Male,70
25C/Std,CG8785,19,Male,77
25C/Std,CG8785,20,Male,91
25C/Std,CG8785,21,Male,91
25C/Std,CG8785,22,Male,98
25C/Std,CG8785,23,Male,77
25C/Std,CG8785,24,Male,49
25C/Std,CG8785,26,Male,66
25C/Std,CG8785,27,Male,49
25C/Std,CG8785,28,Male,91
25C/Std,CG8785,29,Male,70
25C/Std,CG8785,30,Male,80
25C/Std,CG8785,31,Male,65
25C/Std,CG8785,32,Male,67
25C/Std,CG8785,17,Male,67
25C/Std,CG8785,19,Male,56
25C/Std,CG8785,20,Male,50
25C/Std,CG8785,21,Male,49
25C/Std,CG8785,22,Male,63
25C/Std,CG8785,23,Male,24
25C/Std,CG8785,24,Male,11
25C/Std,CG8785,25,Male,53
25C/Std,CG8785,26,Male,58
25C/Std,CG8785,27,Male,49
25C/Std,CG8785,28,Male,70
25C/Std,CG8785,29,Male,46
25C/Std,CG8785,30,Male,70
25C/Std,CG8785,31,Male,36
25C/Std,CG8785,32,Male,16
25C/Std,CG8785,17,Male,84
25C/Std,CG8785,18,Male,15
25C/Std,CG8785,19,Male,56
25C/Std,CG8785,20,Male,56
25C/Std,CG8785,21,Male,56
25C/Std,CG8785,22,Male,86
25C/Std,CG8785,23,Male,70
25C/Std,CG8785,24,Male,42
25C/Std,CG8785,25,Male,70
25C/Std,CG8785,26,Male,60
25C/Std,CG8785,27,Male,49
25C/Std,CG8785,28,Male,79
25C/Std,CG8785,30,Male,78
25C/Std,CG8785,31,Male,51
25C/Std,CG8785,32,Male,42
25C/Std,CG9265,1,Female,31
25C/Std,CG9265,2,Female,8
25C/Std,CG9265,3,Female,63
25C/Std,CG9265,5,Female,70
25C/Std,CG9265,6,Female,77
25C/Std,CG9265,7,Female,7
25C/Std,CG9265,8,Female,7
25C/Std,CG9265,9,Female,24
25C/Std,CG9265,10,Female,56
25C/Std,CG9265,11,Female,42
25C/Std,CG9265,12,Female,67
25C/Std,CG9265,13,Female,56
25C/Std,CG9265,14,Female,35
25C/Std,CG9265,15,Female,67
25C/Std,CG9265,16,Female,11
25C/Std,CG9265,1,Female,70
25C/Std,CG9265,2,Female,91
25C/Std,CG9265,3,Female,77
25C/Std,CG9265,5,Female,84
25C/Std,CG9265,6,Female,80
25C/Std,CG9265,7,Female,39
25C/Std,CG9265,8,Female,35
25C/Std,CG9265,9,Female,64
25C/Std,CG9265,10,Female,74
25C/Std,CG9265,11,Female,74
25C/Std,CG9265,12,Female,84
25C/Std,CG9265,13,Female,80
25C/Std,CG9265,15,Female,84
25C/Std,CG9265,16,Female,56
25C/Std,CG9265,1,Female,49
25C/Std,CG9265,2,Female,88
25C/Std,CG9265,3,Female,66
25C/Std,CG9265,5,Female,70
25C/Std,CG9265,6,Female,79
25C/Std,CG9265,8,Female,28
25C/Std,CG9265,9,Female,60
25C/Std,CG9265,10,Female,71
25C/Std,CG9265,11,Female,72
25C/Std,CG9265,12,Female,74
25C/Std,CG9265,13,Female,63
25C/Std,CG9265,14,Female,84
25C/Std,CG9265,15,Female,73
25C/Std,CG9265,16,Female,21
25C/Std,CG9265,33,Female,84
25C/Std,CG9265,34,Female,84
25C/Std,CG9265,35,Female,65
25C/Std,CG9265,36,Female,91
25C/Std,CG9265,37,Female,81
25C/Std,CG9265,38,Female,70
25C/Std,CG9265,39,Female,70
25C/Std,CG9265,40,Female,84
25C/Std,CG9265,41,Female,81
25C/Std,CG9265,42,Female,65
25C/Std,CG9265,43,Female,81
25C/Std,CG9265,44,Female,70
25C/Std,CG9265,46,Female,77
25C/Std,CG9265,47,Female,84
25C/Std,CG9265,48,Female,72
25C/Std,CG9265,33,Female,28
25C/Std,CG9265,34,Female,70
25C/Std,CG9265,35,Female,53
25C/Std,CG9265,36,Female,30
25C/Std,CG9265,37,Female,72
25C/Std,CG9265,38,Female,52
25C/Std,CG9265,39,Female,51
25C/Std,CG9265,40,Female,28
25C/Std,CG9265,41,Female,42
25C/Std,CG9265,42,Female,50
25C/Std,CG9265,43,Female,39
25C/Std,CG9265,46,Female,53
25C/Std,CG9265,34,Female,70
25C/Std,CG9265,35,Female,60
25C/Std,CG9265,36,Female,84
25C/Std,CG9265,37,Female,74
25C/Std,CG9265,38,Female,70
25C/Std,CG9265,39,Female,56
25C/Std,CG9265,40,Female,60
25C/Std,CG9265,41,Female,70
25C/Std,CG9265,42,Female,60
25C/Std,CG9265,43,Female,58
25C/Std,CG9265,44,Female,70
25C/Std,CG9265,46,Female,70
25C/Std,CG9265,47,Female,67
25C/Std,CG9265,48,Female,72
25C/Std,CG9265,17,Female,84
25C/Std,CG9265,18,Female,84
25C/Std,CG9265,19,Female,70
25C/Std,CG9265,20,Female,84
25C/Std,CG9265,21,Female,77
25C/Std,CG9265,22,Female,63
25C/Std,CG9265,24,Female,84
25C/Std,CG9265,25,Female,81
25C/Std,CG9265,26,Female,88
25C/Std,CG9265,28,Female,81
25C/Std,CG9265,29,Female,84
25C/Std,CG9265,30,Female,91
25C/Std,CG9265,31,Female,84
25C/Std,CG9265,32,Female,65
25C/Std,CG9265,18,Female,77
25C/Std,CG9265,19,Female,23
25C/Std,CG9265,20,Female,46
25C/Std,CG9265,21,Female,42
25C/Std,CG9265,22,Female,1
25C/Std,CG9265,23,Female,2
25C/Std,CG9265,24,Female,67
25C/Std,CG9265,25,Female,37
25C/Std,CG9265,26,Female,58
25C/Std,CG9265,27,Female,37
25C/Std,CG9265,28,Female,57
25C/Std,CG9265,29,Female,70
25C/Std,CG9265,30,Female,49
25C/Std,CG9265,31,Female,7
25C/Std,CG9265,32,Female,7
25C/Std,CG9265,17,Female,56
25C/Std,CG9265,18,Female,84
25C/Std,CG9265,19,Female,44
25C/Std,CG9265,20,Female,84
25C/Std,CG9265,21,Female,60
25C/Std,CG9265,23,Female,30
25C/Std,CG9265,24,Female,81
25C/Std,CG9265,26,Female,77
25C/Std,CG9265,27,Female,77
25C/Std,CG9265,28,Female,72
25C/Std,CG9265,29,Female,70
25C/Std,CG9265,30,Female,63
25C/Std,CG9265,31,Female,16
25C/Std,CG9265,32,Female,56
25C/Std,CG9265,1,Male,29
25C/Std,CG9265,2,Male,1
25C/Std,CG9265,3,Male,42
25C/Std,CG9265,4,Male,51
25C/Std,CG9265,5,Male,56
25C/Std,CG9265,6,Male,35
25C/Std,CG9265,8,Male,15
25C/Std,CG9265,9,Male,1
25C/Std,CG9265,10,Male,56
25C/Std,CG9265,11,Male,28
25C/Std,CG9265,12,Male,37
25C/Std,CG9265,13,Male,16
25C/Std,CG9265,15,Male,3
25C/Std,CG9265,16,Male,2
25C/Std,CG9265,1,Male,81
25C/Std,CG9265,2,Male,46
25C/Std,CG9265,3,Male,63
25C/Std,CG9265,4,Male,70
25C/Std,CG9265,5,Male,70
25C/Std,CG9265,6,Male,67
25C/Std,CG9265,8,Male,98
25C/Std,CG9265,9,Male,63
25C/Std,CG9265,10,Male,77
25C/Std,CG9265,11,Male,58
25C/Std,CG9265,12,Male,63
25C/Std,CG9265,13,Male,53
25C/Std,CG9265,15,Male,56
25C/Std,CG9265,16,Male,7
25C/Std,CG9265,1,Male,60
25C/Std,CG9265,2,Male,31
25C/Std,CG9265,3,Male,59
25C/Std,CG9265,4,Male,60
25C/Std,CG9265,5,Male,63
25C/Std,CG9265,6,Male,51
25C/Std,CG9265,8,Male,56
25C/Std,CG9265,9,Male,58
25C/Std,CG9265,10,Male,67
25C/Std,CG9265,11,Male,58
25C/Std,CG9265,12,Male,56
25C/Std,CG9265,13,Male,53
25C/Std,CG9265,15,Male,51
25C/Std,CG9265,16,Male,3
25C/Std,CG9265,33,Male,66
25C/Std,CG9265,34,Male,70
25C/Std,CG9265,35,Male,74
25C/Std,CG9265,37,Male,60
25C/Std,CG9265,38,Male,70
25C/Std,CG9265,39,Male,70
25C/Std,CG9265,40,Male,63
25C/Std,CG9265,43,Male,63
25C/Std,CG9265,46,Male,86
25C/Std,CG9265,47,Male,77
25C/Std,CG9265,48,Male,67
25C/Std,CG9265,33,Male,56
25C/Std,CG9265,34,Male,67
25C/Std,CG9265,35,Male,2
25C/Std,CG9265,36,Male,70
25C/Std,CG9265,38,Male,67
25C/Std,CG9265,39,Male,56
25C/Std,CG9265,40,Male,2
25C/Std,CG9265,41,Male,42
25C/Std,CG9265,42,Male,56
25C/Std,CG9265,43,Male,52
25C/Std,CG9265,44,Male,56
25C/Std,CG9265,47,Male,56
25C/Std,CG9265,33,Male,57
25C/Std,CG9265,34,Male,70
25C/Std,CG9265,35,Male,60
25C/Std,CG9265,36,Male,70
25C/Std,CG9265,37,Male,60
25C/Std,CG9265,38,Male,67
25C/Std,CG9265,39,Male,60
25C/Std,CG9265,40,Male,56
25C/Std,CG9265,41,Male,72
25C/Std,CG9265,42,Male,91
25C/Std,CG9265,43,Male,58
25C/Std,CG9265,44,Male,60
25C/Std,CG9265,46,Male,77
25C/Std,CG9265,47,Male,63
25C/Std,CG9265,48,Male,35
25C/Std,CG9265,17,Male,56
25C/Std,CG9265,18,Male,63
25C/Std,CG9265,19,Male,52
25C/Std,CG9265,20,Male,77
25C/Std,CG9265,21,Male,56
25C/Std,CG9265,23,Male,77
25C/Std,CG9265,24,Male,25
25C/Std,CG9265,25,Male,70
25C/Std,CG9265,26,Male,37
25C/Std,CG9265,27,Male,65
25C/Std,CG9265,28,Male,81
25C/Std,CG9265,29,Male,74
25C/Std,CG9265,30,Male,56
25C/Std,CG9265,31,Male,53
25C/Std,CG9265,32,Male,63
25C/Std,CG9265,17,Male,49
25C/Std,CG9265,18,Male,43
25C/Std,CG9265,19,Male,46
25C/Std,CG9265,20,Male,67
25C/Std,CG9265,22,Male,39
25C/Std,CG9265,23,Male,2
25C/Std,CG9265,24,Male,2
25C/Std,CG9265,25,Male,56
25C/Std,CG9265,26,Male,36
25C/Std,CG9265,27,Male,63
25C/Std,CG9265,28,Male,36
25C/Std,CG9265,29,Male,53
25C/Std,CG9265,30,Male,14
25C/Std,CG9265,17,Male,56
25C/Std,CG9265,18,Male,51
25C/Std,CG9265,19,Male,52
25C/Std,CG9265,21,Male,53
25C/Std,CG9265,22,Male,60
25C/Std,CG9265,23,Male,14
25C/Std,CG9265,24,Male,2
25C/Std,CG9265,25,Male,70
25C/Std,CG9265,27,Male,63
25C/Std,CG9265,28,Male,43
25C/Std,CG9265,29,Male,70
25C/Std,CG9265,30,Male,49
25C/Std,CG9265,31,Male,49
25C/Std,CG9265,32,Male,59
25C/Std,Cht2,1,Female,65
25C/Std,Cht2,2,Female,67
25C/Std,Cht2,3,Female,53
25C/Std,Cht2,4,Female,67
25C/Std,Cht2,5,Female,70
25C/Std,Cht2,6,Female,70
25C/Std,Cht2,7,Female,28
25C/Std,Cht2,8,Female,67
25C/Std,Cht2,9,Female,52
25C/Std,Cht2,10,Female,72
25C/Std,Cht2,11,Female,70
25C/Std,Cht2,12,Female,74
25C/Std,Cht2,13,Female,63
25C/Std,Cht2,14,Female,22
25C/Std,Cht2,15,Female,35
25C/Std,Cht2,16,Female,60
25C/Std,Cht2,1,Female,65
25C/Std,Cht2,2,Female,77
25C/Std,Cht2,3,Female,72
25C/Std,Cht2,5,Female,77
25C/Std,Cht2,6,Female,70
25C/Std,Cht2,8,Female,77
25C/Std,Cht2,9,Female,65
25C/Std,Cht2,10,Female,77
25C/Std,Cht2,11,Female,77
25C/Std,Cht2,12,Female,93
25C/Std,Cht2,13,Female,72
25C/Std,Cht2,14,Female,77
25C/Std,Cht2,15,Female,91
25C/Std,Cht2,16,Female,77
25C/Std,Cht2,1,Female,65
25C/Std,Cht2,2,Female,77
25C/Std,Cht2,3,Female,65
25C/Std,Cht2,4,Female,67
25C/Std,Cht2,5,Female,74
25C/Std,Cht2,6,Female,70
25C/Std,Cht2,7,Female,70
25C/Std,Cht2,8,Female,72
25C/Std,Cht2,9,Female,65
25C/Std,Cht2,10,Female,72
25C/Std,Cht2,11,Female,70
25C/Std,Cht2,12,Female,77
25C/Std,Cht2,13,Female,63
25C/Std,Cht2,14,Female,50
25C/Std,Cht2,15,Female,65
25C/Std,Cht2,16,Female,77
25C/Std,Cht2,33,Female,77
25C/Std,Cht2,34,Female,87
25C/Std,Cht2,35,Female,88
25C/Std,Cht2,36,Female,77
25C/Std,Cht2,38,Female,53
25C/Std,Cht2,39,Female,88
25C/Std,Cht2,40,Female,74
25C/Std,Cht2,41,Female,84
25C/Std,Cht2,42,Female,77
25C/Std,Cht2,43,Female,77
25C/Std,Cht2,44,Female,84
25C/Std,Cht2,45,Female,93
25C/Std,Cht2,46,Female,85
25C/Std,Cht2,47,Female,72
25C/Std,Cht2,48,Female,81
25C/Std,Cht2,33,Female,21
25C/Std,Cht2,34,Female,56
25C/Std,Cht2,35,Female,60
25C/Std,Cht2,36,Female,23
25C/Std,Cht2,38,Female,16
25C/Std,Cht2,39,Female,70
25C/Std,Cht2,40,Female,10
25C/Std,Cht2,41,Female,18
25C/Std,Cht2,42,Female,32
25C/Std,Cht2,43,Female,77
25C/Std,Cht2,44,Female,58
25C/Std,Cht2,45,Female,56
25C/Std,Cht2,46,Female,44
25C/Std,Cht2,47,Female,49
25C/Std,Cht2,48,Female,70
25C/Std,Cht2,33,Female,59
25C/Std,Cht2,34,Female,78
25C/Std,Cht2,35,Female,70
25C/Std,Cht2,36,Female,73
25C/Std,Cht2,38,Female,18
25C/Std,Cht2,39,Female,73
25C/Std,Cht2,40,Female,42
25C/Std,Cht2,41,Female,70
25C/Std,Cht2,42,Female,39
25C/Std,Cht2,43,Female,77
25C/Std,Cht2,44,Female,84
25C/Std,Cht2,45,Female,64
25C/Std,Cht2,46,Female,67
25C/Std,Cht2,47,Female,63
25C/Std,Cht2,48,Female,70
25C/Std,Cht2,17,Female,66
25C/Std,Cht2,19,Female,72
25C/Std,Cht2,21,Female,77
25C/Std,Cht2,22,Female,79
25C/Std,Cht2,23,Female,84
25C/Std,Cht2,24,Female,84
25C/Std,Cht2,25,Female,84
25C/Std,Cht2,26,Female,85
25C/Std,Cht2,27,Female,70
25C/Std,Cht2,28,Female,81
25C/Std,Cht2,29,Female,84
25C/Std,Cht2,30,Female,78
25C/Std,Cht2,31,Female,56
25C/Std,Cht2,32,Female,77
25C/Std,Cht2,17,Female,37
25C/Std,Cht2,18,Female,18
25C/Std,Cht2,19,Female,70
25C/Std,Cht2,21,Female,29
25C/Std,Cht2,22,Female,37
25C/Std,Cht2,23,Female,70
25C/Std,Cht2,24,Female,67
25C/Std,Cht2,25,Female,56
25C/Std,Cht2,26,Female,70
25C/Std,Cht2,27,Female,60
25C/Std,Cht2,28,Female,65
25C/Std,Cht2,29,Female,50
25C/Std,Cht2,30,Female,46
25C/Std,Cht2,32,Female,63
25C/Std,Cht2,17,Female,50
25C/Std,Cht2,18,Female,56
25C/Std,Cht2,19,Female,70
25C/Std,Cht2,21,Female,77
25C/Std,Cht2,22,Female,74
25C/Std,Cht2,23,Female,80
25C/Std,Cht2,25,Female,79
25C/Std,Cht2,26,Female,84
25C/Std,Cht2,28,Female,77
25C/Std,Cht2,29,Female,60
25C/Std,Cht2,30,Female,63
25C/Std,Cht2,31,Female,51
25C/Std,Cht2,32,Female,77
25C/Std,Cht2,1,Male,53
25C/Std,Cht2,2,Male,56
25C/Std,Cht2,3,Male,46
25C/Std,Cht2,4,Male,35
25C/Std,Cht2,5,Male,63
25C/Std,Cht2,6,Male,51
25C/Std,Cht2,7,Male,44
25C/Std,Cht2,8,Male,46
25C/Std,Cht2,9,Male,46
25C/Std,Cht2,10,Male,53
25C/Std,Cht2,11,Male,49
25C/Std,Cht2,12,Male,63
25C/Std,Cht2,13,Male,37
25C/Std,Cht2,14,Male,53
25C/Std,Cht2,15,Male,60
25C/Std,Cht2,2,Male,70
25C/Std,Cht2,3,Male,60
25C/Std,Cht2,4,Male,65
25C/Std,Cht2,5,Male,77
25C/Std,Cht2,7,Male,51
25C/Std,Cht2,8,Male,49
25C/Std,Cht2,9,Male,63
25C/Std,Cht2,10,Male,70
25C/Std,Cht2,12,Male,70
25C/Std,Cht2,13,Male,70
25C/Std,Cht2,14,Male,56
25C/Std,Cht2,15,Male,70
25C/Std,Cht2,16,Male,67
25C/Std,Cht2,1,Male,65
25C/Std,Cht2,2,Male,67
25C/Std,Cht2,3,Male,56
25C/Std,Cht2,4,Male,51
25C/Std,Cht2,5,Male,70
25C/Std,Cht2,6,Male,65
25C/Std,Cht2,7,Male,49
25C/Std,Cht2,9,Male,51
25C/Std,Cht2,10,Male,53
25C/Std,Cht2,11,Male,49
25C/Std,Cht2,12,Male,63
25C/Std,Cht2,13,Male,53
25C/Std,Cht2,14,Male,53
25C/Std,Cht2,15,Male,70
25C/Std,Cht2,16,Male,67
25C/Std,Cht2,34,Male,70
25C/Std,Cht2,35,Male,70
25C/Std,Cht2,36,Male,67
25C/Std,Cht2,38,Male,64
25C/Std,Cht2,40,Male,65
25C/Std,Cht2,41,Male,77
25C/Std,Cht2,42,Male,63
25C/Std,Cht2,43,Male,70
25C/Std,Cht2,44,Male,74
25C/Std,Cht2,45,Male,59
25C/Std,Cht2,46,Male,92
25C/Std,Cht2,47,Male,73
25C/Std,Cht2,48,Male,67
25C/Std,Cht2,33,Male,51
25C/Std,Cht2,34,Male,51
25C/Std,Cht2,35,Male,52
25C/Std,Cht2,36,Male,46
25C/Std,Cht2,38,Male,52
25C/Std,Cht2,39,Male,63
25C/Std,Cht2,40,Male,51
25C/Std,Cht2,41,Male,70
25C/Std,Cht2,42,Male,60
25C/Std,Cht2,43,Male,63
25C/Std,Cht2,44,Male,70
25C/Std,Cht2,45,Male,56
25C/Std,Cht2,46,Male,67
25C/Std,Cht2,47,Male,38
25C/Std,Cht2,48,Male,56
25C/Std,Cht2,33,Male,67
25C/Std,Cht2,34,Male,64
25C/Std,Cht2,35,Male,56
25C/Std,Cht2,36,Male,65
25C/Std,Cht2,38,Male,56
25C/Std,Cht2,39,Male,66
25C/Std,Cht2,40,Male,56
25C/Std,Cht2,41,Male,77
25C/Std,Cht2,42,Male,63
25C/Std,Cht2,43,Male,70
25C/Std,Cht2,44,Male,74
25C/Std,Cht2,46,Male,70
25C/Std,Cht2,47,Male,56
25C/Std,Cht2,48,Male,63
25C/Std,Cht2,17,Male,65
25C/Std,Cht2,18,Male,81
25C/Std,Cht2,19,Male,70
25C/Std,Cht2,21,Male,77
25C/Std,Cht2,22,Male,79
25C/Std,Cht2,23,Male,70
25C/Std,Cht2,24,Male,67
25C/Std,Cht2,25,Male,70
25C/Std,Cht2,26,Male,70
25C/Std,Cht2,27,Male,71
25C/Std,Cht2,28,Male,70
25C/Std,Cht2,29,Male,70
25C/Std,Cht2,30,Male,72
25C/Std,Cht2,31,Male,39
25C/Std,Cht2,19,Male,67
25C/Std,Cht2,22,Male,74
25C/Std,Cht2,23,Male,50
25C/Std,Cht2,25,Male,49
25C/Std,Cht2,26,Male,65
25C/Std,Cht2,27,Male,7
25C/Std,Cht2,28,Male,60
25C/Std,Cht2,29,Male,59
25C/Std,Cht2,30,Male,63
25C/Std,Cht2,31,Male,31
25C/Std,Cht2,32,Male,35
25C/Std,Cht2,17,Male,60
25C/Std,Cht2,18,Male,60
25C/Std,Cht2,19,Male,70
25C/Std,Cht2,21,Male,63
25C/Std,Cht2,22,Male,77
25C/Std,Cht2,23,Male,63
25C/Std,Cht2,24,Male,39
25C/Std,Cht2,25,Male,67
25C/Std,Cht2,26,Male,70
25C/Std,Cht2,27,Male,60
25C/Std,Cht2,28,Male,65
25C/Std,Cht2,29,Male,60
25C/Std,Cht2,30,Male,63
25C/Std,Cht2,31,Male,37
25C/Std,Cht2,32,Male,60
25C/Std,KK control,1,Female,45
25C/Std,KK control,2,Female,2
25C/Std,KK control,3,Female,23
25C/Std,KK control,4,Female,63
25C/Std,KK control,5,Female,70
25C/Std,KK control,6,Female,39
25C/Std,KK control,7,Female,70
25C/Std,KK control,9,Female,28
25C/Std,KK control,10,Female,42
25C/Std,KK control,11,Female,38
25C/Std,KK control,12,Female,25
25C/Std,KK control,13,Female,21
25C/Std,KK control,14,Female,56
25C/Std,KK control,15,Female,50
25C/Std,KK control,16,Female,21
25C/Std,KK control,1,Female,84
25C/Std,KK control,2,Female,77
25C/Std,KK control,3,Female,79
25C/Std,KK control,4,Female,70
25C/Std,KK control,5,Female,77
25C/Std,KK control,6,Female,77
25C/Std,KK control,7,Female,84
25C/Std,KK control,9,Female,58
25C/Std,KK control,10,Female,77
25C/Std,KK control,11,Female,70
25C/Std,KK control,12,Female,72
25C/Std,KK control,13,Female,71
25C/Std,KK control,14,Female,78
25C/Std,KK control,16,Female,70
25C/Std,KK control,1,Female,70
25C/Std,KK control,2,Female,51
25C/Std,KK control,3,Female,72
25C/Std,KK control,5,Female,77
25C/Std,KK control,6,Female,60
25C/Std,KK control,7,Female,70
25C/Std,KK control,9,Female,53
25C/Std,KK control,11,Female,51
25C/Std,KK control,12,Female,31
25C/Std,KK control,13,Female,49
25C/Std,KK control,14,Female,77
25C/Std,KK control,15,Female,71
25C/Std,KK control,16,Female,64
25C/Std,KK control,33,Female,77
25C/Std,KK control,34,Female,84
25C/Std,KK control,35,Female,84
25C/Std,KK control,36,Female,77
25C/Std,KK control,37,Female,84
25C/Std,KK control,39,Female,79
25C/Std,KK control,40,Female,29
25C/Std,KK control,41,Female,87
25C/Std,KK control,42,Female,67
25C/Std,KK control,43,Female,77
25C/Std,KK control,44,Female,46
25C/Std,KK control,45,Female,77
25C/Std,KK control,46,Female,42
25C/Std,KK control,33,Female,1
25C/Std,KK control,34,Female,37
25C/Std,KK control,35,Female,42
25C/Std,KK control,36,Female,16
25C/Std,KK control,37,Female,70
25C/Std,KK control,38,Female,21
25C/Std,KK control,39,Female,77
25C/Std,KK control,40,Female,1
25C/Std,KK control,41,Female,49
25C/Std,KK control,42,Female,57
25C/Std,KK control,43,Female,64
25C/Std,KK control,44,Female,45
25C/Std,KK control,45,Female,70
25C/Std,KK control,46,Female,36
25C/Std,KK control,47,Female,49
25C/Std,KK control,48,Female,70
25C/Std,KK control,33,Female,21
25C/Std,KK control,34,Female,56
25C/Std,KK control,35,Female,79
25C/Std,KK control,36,Female,49
25C/Std,KK control,37,Female,77
25C/Std,KK control,38,Female,70
25C/Std,KK control,39,Female,79
25C/Std,KK control,40,Female,2
25C/Std,KK control,41,Female,84
25C/Std,KK control,43,Female,65
25C/Std,KK control,44,Female,45
25C/Std,KK control,45,Female,77
25C/Std,KK control,46,Female,39
25C/Std,KK control,47,Female,56
25C/Std,KK control,48,Female,77
25C/Std,KK control,17,Female,77
25C/Std,KK control,18,Female,94
25C/Std,KK control,19,Female,28
25C/Std,KK control,20,Female,85
25C/Std,KK control,22,Female,84
25C/Std,KK control,23,Female,79
25C/Std,KK control,25,Female,77
25C/Std,KK control,26,Female,77
25C/Std,KK control,28,Female,84
25C/Std,KK control,29,Female,79
25C/Std,KK control,31,Female,77
25C/Std,KK control,17,Female,4
25C/Std,KK control,18,Female,7
25C/Std,KK control,19,Female,4
25C/Std,KK control,20,Female,58
25C/Std,KK control,21,Female,3
25C/Std,KK control,22,Female,23
25C/Std,KK control,23,Female,56
25C/Std,KK control,25,Female,28
25C/Std,KK control,26,Female,21
25C/Std,KK control,28,Female,36
25C/Std,KK control,29,Female,23
25C/Std,KK control,30,Female,79
25C/Std,KK control,31,Female,77
25C/Std,KK control,32,Female,28
25C/Std,KK control,17,Female,70
25C/Std,KK control,18,Female,73
25C/Std,KK control,19,Female,9
25C/Std,KK control,20,Female,59
25C/Std,KK control,21,Female,59
25C/Std,KK control,22,Female,24
25C/Std,KK control,23,Female,73
25C/Std,KK control,25,Female,49
25C/Std,KK control,26,Female,38
25C/Std,KK control,28,Female,71
25C/Std,KK control,29,Female,31
25C/Std,KK control,30,Female,81
25C/Std,KK control,31,Female,77
25C/Std,KK control,32,Female,56
25C/Std,KK control,1,Male,63
25C/Std,KK control,2,Male,60
25C/Std,KK control,3,Male,2
25C/Std,KK control,4,Male,63
25C/Std,KK control,5,Male,3
25C/Std,KK control,6,Male,70
25C/Std,KK control,7,Male,42
25C/Std,KK control,8,Male,42
25C/Std,KK control,9,Male,21
25C/Std,KK control,10,Male,9
25C/Std,KK control,11,Male,53
25C/Std,KK control,12,Male,63
25C/Std,KK control,13,Male,30
25C/Std,KK control,14,Male,39
25C/Std,KK control,16,Male,63
25C/Std,KK control,1,Male,70
25C/Std,KK control,2,Male,66
25C/Std,KK control,3,Male,63
25C/Std,KK control,4,Male,91
25C/Std,KK control,5,Male,77
25C/Std,KK control,6,Male,77
25C/Std,KK control,7,Male,67
25C/Std,KK control,8,Male,84
25C/Std,KK control,9,Male,46
25C/Std,KK control,10,Male,65
25C/Std,KK control,11,Male,74
25C/Std,KK control,12,Male,70
25C/Std,KK control,13,Male,70
25C/Std,KK control,16,Male,73
25C/Std,KK control,1,Male,63
25C/Std,KK control,3,Male,28
25C/Std,KK control,4,Male,70
25C/Std,KK control,5,Male,77
25C/Std,KK control,7,Male,63
25C/Std,KK control,8,Male,84
25C/Std,KK control,9,Male,35
25C/Std,KK control,10,Male,50
25C/Std,KK control,11,Male,70
25C/Std,KK control,12,Male,70
25C/Std,KK control,13,Male,56
25C/Std,KK control,14,Male,51
25C/Std,KK control,16,Male,67
25C/Std,KK control,33,Male,81
25C/Std,KK control,34,Male,77
25C/Std,KK control,36,Male,56
25C/Std,KK control,37,Male,84
25C/Std,KK control,38,Male,84
25C/Std,KK control,39,Male,42
25C/Std,KK control,40,Male,92
25C/Std,KK control,41,Male,79
25C/Std,KK control,44,Male,91
25C/Std,KK control,46,Male,63
25C/Std,KK control,47,Male,78
25C/Std,KK control,48,Male,77
25C/Std,KK control,33,Male,1
25C/Std,KK control,34,Male,51
25C/Std,KK control,35,Male,77
25C/Std,KK control,36,Male,1
