Line,Sex,Rep,Age,Block,Temperature
301,Male,7,139,1,18C
301,Male,7,.,1,18C
301,Female,8,55,1,18C
301,Female,8,60,1,18C
301,Female,8,61,1,18C
301,Male,8,137,1,18C
301,Male,8,143,1,18C
301,Male,8,150,1,18C
301,Female,9,24,1,18C
301,Female,9,52,1,18C
301,Female,9,123,1,18C
301,Male,9,94,1,18C
301,Male,9,151,1,18C
301,Male,9,153,1,18C
301,Female,10,12,1,18C
301,Female,10,69,1,18C
301,Female,10,87,1,18C
301,Male,10,74,1,18C
301,Male,10,75,1,18C
301,Male,10,94,1,18C
301,Female,11,49,1,18C
301,Female,11,53,1,18C
301,Female,11,112,1,18C
301,Male,11,77,1,18C
301,Male,11,108,1,18C
301,Male,11,140,1,18C
301,Female,12,109,1,18C
301,Female,12,115,1,18C
301,Female,12,115,1,18C
301,Male,12,7,1,18C
301,Male,12,61,1,18C
301,Male,12,108,1,18C
301,Female,13,45,1,18C
301,Female,13,70,1,18C
301,Female,13,109,1,18C
301,Male,13,48,1,18C
301,Male,13,103,1,18C
301,Male,13,151,1,18C
301,Female,14,31,1,18C
301,Female,14,73,1,18C
301,Female,14,.,1,18C
301,Male,14,97,1,18C
301,Male,14,139,1,18C
301,Male,14,.,1,18C
301,Female,15,27,1,18C
301,Female,15,98,1,18C
301,Female,15,115,1,18C
301,Male,15,95,1,18C
301,Male,15,102,1,18C
301,Male,15,171,1,18C
301,Female,16,18,1,18C
301,Female,16,24,1,18C
301,Female,16,.,1,18C
301,Male,16,18,1,18C
301,Male,16,102,1,18C
301,Male,16,122,1,18C
301,Female,17,52,1,18C
301,Female,17,59,1,18C
301,Female,17,62,1,18C
301,Male,17,98,1,18C
301,Male,17,101,1,18C
301,Male,17,117,1,18C
301,Female,18,56,1,18C
301,Female,18,73,1,18C
301,Female,18,80,1,18C
301,Male,18,69,1,18C
301,Male,18,84,1,18C
301,Male,18,111,1,18C
301,Female,19,24,1,18C
301,Female,19,82,1,18C
301,Female,19,122,1,18C
301,Male,19,84,1,18C
301,Male,19,95,1,18C
301,Male,19,116,1,18C
301,Female,20,84,1,18C
301,Female,20,111,1,18C
301,Female,20,119,1,18C
301,Male,20,84,1,18C
301,Male,20,116,1,18C
301,Male,20,.,1,18C
301,Female,21,17,1,18C
301,Female,21,24,1,18C
301,Female,21,82,1,18C
301,Male,21,122,1,18C
301,Male,21,123,1,18C
301,Male,21,123,1,18C
301,Female,22,70,1,18C
301,Female,22,116,1,18C
301,Female,22,.,1,18C
301,Male,22,80,1,18C
301,Male,22,116,1,18C
301,Male,22,137,1,18C
301,Female,23,73,1,18C
301,Female,23,74,1,18C
301,Female,23,88,1,18C
301,Male,23,74,1,18C
301,Male,23,80,1,18C
301,Male,23,101,1,18C
301,Female,24,80,1,18C
301,Female,24,130,1,18C
301,Female,24,136,1,18C
301,Male,24,75,1,18C
301,Male,24,101,1,18C
301,Male,24,118,1,18C
303,Female,1,7,1,18C
303,Female,1,76,1,18C
303,Female,1,102,1,18C
303,Male,1,6,1,18C
303,Male,1,123,1,18C
303,Male,1,151,1,18C
303,Female,2,97,1,18C
303,Female,2,112,1,18C
303,Female,2,.,1,18C
303,Male,2,43,1,18C
303,Male,2,123,1,18C
303,Male,2,148,1,18C
303,Female,3,50,1,18C
303,Female,3,54,1,18C
303,Female,3,88,1,18C
303,Male,3,104,1,18C
303,Male,3,105,1,18C
303,Male,3,124,1,18C
303,Female,4,68,1,18C
303,Female,4,113,1,18C
303,Female,4,131,1,18C
303,Male,4,7,1,18C
303,Male,4,60,1,18C
303,Male,4,84,1,18C
303,Female,5,35,1,18C
303,Female,5,126,1,18C
303,Female,5,.,1,18C
303,Male,5,76,1,18C
303,Male,5,139,1,18C
303,Male,5,151,1,18C
303,Female,6,53,1,18C
303,Female,6,81,1,18C
303,Female,6,81,1,18C
303,Male,6,81,1,18C
303,Male,6,102,1,18C
303,Male,6,102,1,18C
303,Female,7,119,1,18C
303,Female,7,119,1,18C
303,Female,7,140,1,18C
303,Male,7,137,1,18C
303,Male,7,151,1,18C
303,Male,7,152,1,18C
303,Female,8,2,1,18C
303,Female,8,116,1,18C
303,Female,8,116,1,18C
303,Male,8,119,1,18C
303,Male,8,123,1,18C
303,Male,8,144,1,18C
303,Female,9,29,1,18C
303,Female,9,74,1,18C
303,Female,9,132,1,18C
303,Male,9,2,1,18C
303,Male,9,88,1,18C
303,Male,9,153,1,18C
303,Female,10,49,1,18C
303,Female,10,68,1,18C
303,Female,10,.,1,18C
303,Male,10,74,1,18C
303,Male,10,99,1,18C
303,Male,10,.,1,18C
303,Female,11,39,1,18C
303,Female,11,43,1,18C
303,Female,11,118,1,18C
303,Male,11,137,1,18C
303,Male,11,140,1,18C
303,Male,11,140,1,18C
303,Female,12,103,1,18C
303,Female,12,110,1,18C
303,Female,12,116,1,18C
303,Male,12,123,1,18C
303,Male,12,126,1,18C
303,Male,12,.,1,18C
303,Female,13,32,1,18C
303,Female,13,116,1,18C
303,Female,13,123,1,18C
303,Male,13,88,1,18C
303,Male,13,118,1,18C
303,Male,13,137,1,18C
303,Female,14,1,1,18C
303,Female,14,5,1,18C
303,Female,14,96,1,18C
303,Male,14,74,1,18C
303,Male,14,133,1,18C
303,Male,14,144,1,18C
303,Female,15,1,1,18C
303,Female,15,1,1,18C
303,Female,15,130,1,18C
303,Male,15,76,1,18C
303,Male,15,130,1,18C
303,Male,15,139,1,18C
303,Female,16,12,1,18C
303,Female,16,43,1,18C
303,Female,16,74,1,18C
303,Male,16,71,1,18C
303,Male,16,95,1,18C
303,Male,16,123,1,18C
303,Female,17,4,1,18C
303,Female,17,25,1,18C
303,Female,17,81,1,18C
303,Male,17,26,1,18C
303,Male,17,67,1,18C
303,Male,17,89,1,18C
303,Female,18,67,1,18C
303,Female,18,102,1,18C
303,Female,18,124,1,18C
303,Male,18,76,1,18C
303,Male,18,81,1,18C
303,Male,18,132,1,18C
303,Female,19,102,1,18C
303,Female,19,117,1,18C
303,Female,19,120,1,18C
303,Male,19,21,1,18C
303,Male,19,43,1,18C
303,Male,19,96,1,18C
303,Female,20,.,1,18C
303,Female,20,.,1,18C
303,Female,20,.,1,18C
303,Male,20,.,1,18C
303,Male,20,.,1,18C
303,Male,20,.,1,18C
303,Female,21,88,1,18C
303,Female,21,92,1,18C
303,Female,21,96,1,18C
303,Male,21,67,1,18C
303,Male,21,74,1,18C
303,Male,21,89,1,18C
303,Female,22,.,1,18C
303,Female,22,.,1,18C
303,Female,22,.,1,18C
303,Male,22,.,1,18C
303,Male,22,.,1,18C
303,Male,22,.,1,18C
303,Female,23,63,1,18C
303,Female,23,64,1,18C
303,Female,23,83,1,18C
303,Male,23,74,1,18C
303,Male,23,82,1,18C
303,Male,23,96,1,18C
303,Female,24,111,1,18C
303,Female,24,111,1,18C
303,Female,24,123,1,18C
303,Male,24,133,1,18C
303,Male,24,133,1,18C
303,Male,24,137,1,18C
304,Female,1,81,1,18C
304,Female,1,126,1,18C
304,Female,1,130,1,18C
304,Male,1,109,1,18C
304,Male,1,116,1,18C
304,Male,1,.,1,18C
304,Female,2,12,1,18C
304,Female,2,15,1,18C
304,Female,2,42,1,18C
304,Male,2,29,1,18C
304,Male,2,70,1,18C
304,Male,2,137,1,18C
304,Female,3,84,1,18C
304,Female,3,125,1,18C
304,Female,3,134,1,18C
304,Male,3,67,1,18C
304,Male,3,88,1,18C
304,Male,3,123,1,18C
304,Female,4,123,1,18C
304,Female,4,124,1,18C
304,Female,4,.,1,18C
304,Male,4,77,1,18C
304,Male,4,88,1,18C
304,Male,4,119,1,18C
304,Female,5,92,1,18C
304,Female,5,123,1,18C
304,Female,5,151,1,18C
304,Male,5,95,1,18C
304,Male,5,185,1,18C
304,Male,5,.,1,18C
304,Female,6,7,1,18C
304,Female,6,14,1,18C
304,Female,6,155,1,18C
304,Male,6,124,1,18C
304,Male,6,130,1,18C
304,Male,6,.,1,18C
304,Female,7,76,1,18C
304,Female,7,81,1,18C
304,Female,7,130,1,18C
304,Male,7,95,1,18C
304,Male,7,98,1,18C
304,Male,7,.,1,18C
304,Female,8,96,1,18C
304,Female,8,127,1,18C
304,Female,8,145,1,18C
304,Male,8,56,1,18C
304,Male,8,60,1,18C
304,Male,8,157,1,18C
304,Female,9,102,1,18C
304,Female,9,137,1,18C
304,Female,9,.,1,18C
304,Male,9,111,1,18C
304,Male,9,138,1,18C
304,Male,9,.,1,18C
304,Female,10,109,1,18C
304,Female,10,153,1,18C
304,Female,10,.,1,18C
304,Male,10,116,1,18C
304,Male,10,131,1,18C
304,Male,10,154,1,18C
304,Female,11,102,1,18C
304,Female,11,144,1,18C
304,Female,11,.,1,18C
304,Male,11,53,1,18C
304,Male,11,97,1,18C
304,Male,11,137,1,18C
304,Female,12,104,1,18C
304,Female,12,123,1,18C
304,Female,12,.,1,18C
304,Male,12,95,1,18C
304,Male,12,95,1,18C
304,Male,12,116,1,18C
304,Female,13,53,1,18C
304,Female,13,62,1,18C
304,Female,13,130,1,18C
304,Male,13,1,1,18C
304,Male,13,43,1,18C
304,Male,13,84,1,18C
304,Female,14,103,1,18C
304,Female,14,112,1,18C
304,Female,14,117,1,18C
304,Male,14,57,1,18C
304,Male,14,88,1,18C
304,Male,14,90,1,18C
304,Female,15,4,1,18C
304,Female,15,32,1,18C
304,Female,15,.,1,18C
304,Male,15,64,1,18C
304,Male,15,127,1,18C
304,Male,15,.,1,18C
304,Female,16,60,1,18C
304,Female,16,103,1,18C
304,Female,16,109,1,18C
304,Male,16,68,1,18C
304,Male,16,70,1,18C
304,Male,16,76,1,18C
304,Female,17,4,1,18C
304,Female,17,4,1,18C
304,Female,17,105,1,18C
304,Male,17,4,1,18C
304,Male,17,99,1,18C
304,Male,17,109,1,18C
304,Female,18,5,1,18C
304,Female,18,8,1,18C
304,Female,18,137,1,18C
304,Male,18,95,1,18C
304,Male,18,106,1,18C
304,Male,18,110,1,18C
304,Female,19,75,1,18C
304,Female,19,120,1,18C
304,Female,19,.,1,18C
304,Male,19,1,1,18C
304,Male,19,53,1,18C
304,Male,19,75,1,18C
304,Female,20,31,1,18C
304,Female,20,73,1,18C
304,Female,20,108,1,18C
304,Male,20,73,1,18C
304,Male,20,77,1,18C
304,Male,20,98,1,18C
304,Female,21,31,1,18C
304,Female,21,63,1,18C
304,Female,21,131,1,18C
304,Male,21,49,1,18C
304,Male,21,109,1,18C
304,Male,21,115,1,18C
304,Female,22,73,1,18C
304,Female,22,87,1,18C
304,Female,22,139,1,18C
304,Male,22,73,1,18C
304,Male,22,137,1,18C
304,Male,22,.,1,18C
304,Female,23,102,1,18C
304,Female,23,111,1,18C
304,Female,23,134,1,18C
304,Male,23,85,1,18C
304,Male,23,91,1,18C
304,Male,23,105,1,18C
304,Female,24,81,1,18C
304,Female,24,116,1,18C
304,Female,24,123,1,18C
304,Male,24,97,1,18C
304,Male,24,113,1,18C
304,Male,24,116,1,18C
306,Female,1,110,1,18C
306,Female,1,117,1,18C
306,Female,1,123,1,18C
306,Male,1,34,1,18C
306,Male,1,78,1,18C
306,Male,1,.,1,18C
306,Female,2,81,1,18C
306,Female,2,104,1,18C
306,Female,2,125,1,18C
306,Male,2,116,1,18C
306,Male,2,119,1,18C
306,Male,2,.,1,18C
306,Female,3,115,1,18C
306,Female,3,129,1,18C
306,Female,3,.,1,18C
306,Male,3,101,1,18C
306,Male,3,116,1,18C
306,Male,3,143,1,18C
306,Female,4,111,1,18C
306,Female,4,129,1,18C
306,Female,4,.,1,18C
306,Male,4,52,1,18C
306,Male,4,109,1,18C
306,Male,4,.,1,18C
306,Female,5,94,1,18C
306,Female,5,115,1,18C
306,Female,5,116,1,18C
306,Male,5,69,1,18C
306,Male,5,115,1,18C
306,Male,5,118,1,18C
306,Female,6,19,1,18C
306,Female,6,70,1,18C
306,Female,6,115,1,18C
306,Male,6,66,1,18C
306,Male,6,68,1,18C
306,Male,6,.,1,18C
306,Female,7,74,1,18C
306,Female,7,98,1,18C
306,Female,7,118,1,18C
306,Male,7,7,1,18C
306,Male,7,101,1,18C
306,Male,7,.,1,18C
306,Female,8,69,1,18C
306,Female,8,115,1,18C
306,Female,8,.,1,18C
306,Male,8,109,1,18C
306,Male,8,131,1,18C
306,Male,8,.,1,18C
306,Female,9,111,1,18C
306,Female,9,115,1,18C
306,Female,9,.,1,18C
306,Male,9,70,1,18C
306,Male,9,73,1,18C
306,Male,9,111,1,18C
306,Female,10,27,1,18C
306,Female,10,115,1,18C
306,Female,10,136,1,18C
306,Male,10,32,1,18C
306,Male,10,101,1,18C
306,Male,10,.,1,18C
306,Female,11,6,1,18C
306,Female,11,118,1,18C
306,Female,11,.,1,18C
306,Male,11,95,1,18C
306,Male,11,103,1,18C
306,Male,11,118,1,18C
306,Female,12,115,1,18C
306,Female,12,122,1,18C
306,Female,12,131,1,18C
306,Male,12,69,1,18C
306,Male,12,115,1,18C
306,Male,12,.,1,18C
306,Female,13,.,1,18C
306,Female,13,.,1,18C
306,Female,13,.,1,18C
306,Male,13,.,1,18C
306,Male,13,.,1,18C
306,Male,13,.,1,18C
306,Female,14,111,1,18C
306,Female,14,111,1,18C
306,Female,14,112,1,18C
306,Male,14,82,1,18C
306,Male,14,109,1,18C
306,Male,14,125,1,18C
306,Female,15,104,1,18C
306,Female,15,109,1,18C
306,Female,15,131,1,18C
306,Male,15,46,1,18C
306,Male,15,47,1,18C
306,Male,15,109,1,18C
306,Female,16,112,1,18C
306,Female,16,112,1,18C
306,Female,16,.,1,18C
306,Male,16,35,1,18C
306,Male,16,84,1,18C
306,Male,16,110,1,18C
306,Female,17,112,1,18C
306,Female,17,112,1,18C
306,Female,17,116,1,18C
306,Male,17,14,1,18C
306,Male,17,68,1,18C
306,Male,17,119,1,18C
306,Female,18,10,1,18C
306,Female,18,95,1,18C
306,Female,18,131,1,18C
306,Male,18,90,1,18C
306,Male,18,97,1,18C
306,Male,18,.,1,18C
306,Female,19,103,1,18C
306,Female,19,111,1,18C
306,Female,19,112,1,18C
306,Male,19,87,1,18C
306,Male,19,88,1,18C
306,Male,19,95,1,18C
306,Female,20,97,1,18C
306,Female,20,101,1,18C
306,Female,20,115,1,18C
306,Male,20,84,1,18C
306,Male,20,115,1,18C
306,Male,20,115,1,18C
306,Female,21,95,1,18C
306,Female,21,115,1,18C
306,Female,21,122,1,18C
306,Male,21,52,1,18C
306,Male,21,95,1,18C
306,Male,21,.,1,18C
306,Female,22,116,1,18C
306,Female,22,116,1,18C
306,Female,22,.,1,18C
306,Male,22,95,1,18C
306,Male,22,101,1,18C
306,Male,22,115,1,18C
306,Female,23,105,1,18C
306,Female,23,122,1,18C
306,Female,23,125,1,18C
306,Male,23,95,1,18C
306,Male,23,95,1,18C
306,Male,23,98,1,18C
306,Female,24,.,1,18C
306,Female,24,.,1,18C
306,Female,24,.,1,18C
306,Male,24,.,1,18C
306,Male,24,.,1,18C
306,Male,24,.,1,18C
307,Female,1,60,1,18C
307,Female,1,61,1,18C
307,Female,1,90,1,18C
307,Male,1,4,1,18C
307,Male,1,39,1,18C
307,Male,1,55,1,18C
307,Female,2,54,1,18C
307,Female,2,71,1,18C
307,Female,2,78,1,18C
307,Male,2,4,1,18C
307,Male,2,35,1,18C
307,Male,2,39,1,18C
307,Female,3,18,1,18C
307,Female,3,64,1,18C
307,Female,3,67,1,18C
307,Male,3,67,1,18C
307,Male,3,68,1,18C
307,Male,3,.,1,18C
307,Female,4,7,1,18C
307,Female,4,53,1,18C
307,Female,4,.,1,18C
307,Male,4,74,1,18C
307,Male,4,74,1,18C
307,Male,4,78,1,18C
307,Female,5,46,1,18C
307,Female,5,54,1,18C
307,Female,5,60,1,18C
307,Male,5,7,1,18C
307,Male,5,32,1,18C
307,Male,5,60,1,18C
307,Female,6,46,1,18C
307,Female,6,55,1,18C
307,Female,6,67,1,18C
307,Male,6,53,1,18C
307,Male,6,67,1,18C
307,Male,6,81,1,18C
307,Female,7,35,1,18C
307,Female,7,39,1,18C
307,Female,7,75,1,18C
307,Male,7,56,1,18C
307,Male,7,74,1,18C
307,Male,7,77,1,18C
307,Female,8,32,1,18C
307,Female,8,41,1,18C
307,Female,8,56,1,18C
307,Male,8,55,1,18C
307,Male,8,67,1,18C
307,Male,8,74,1,18C
307,Female,9,46,1,18C
307,Female,9,53,1,18C
307,Female,9,.,1,18C
307,Male,9,70,1,18C
307,Male,9,74,1,18C
307,Male,9,85,1,18C
307,Female,10,19,1,18C
307,Female,10,26,1,18C
307,Female,10,67,1,18C
307,Male,10,53,1,18C
307,Male,10,53,1,18C
307,Male,10,.,1,18C
307,Female,11,40,1,18C
307,Female,11,70,1,18C
307,Female,11,74,1,18C
307,Male,11,42,1,18C
307,Male,11,61,1,18C
307,Male,11,.,1,18C
307,Female,12,11,1,18C
307,Female,12,18,1,18C
307,Female,12,111,1,18C
307,Male,12,57,1,18C
307,Male,12,67,1,18C
307,Male,12,.,1,18C
307,Female,13,35,1,18C
307,Female,13,63,1,18C
307,Female,13,103,1,18C
307,Male,13,48,1,18C
307,Male,13,53,1,18C
307,Male,13,62,1,18C
307,Female,14,6,1,18C
307,Female,14,49,1,18C
307,Female,14,55,1,18C
307,Male,14,49,1,18C
307,Male,14,74,1,18C
307,Male,14,74,1,18C
307,Female,15,25,1,18C
307,Female,15,46,1,18C
307,Female,15,53,1,18C
307,Male,15,53,1,18C
307,Male,15,55,1,18C
307,Male,15,60,1,18C
307,Female,16,43,1,18C
307,Female,16,55,1,18C
307,Female,16,76,1,18C
307,Male,16,4,1,18C
307,Male,16,53,1,18C
307,Male,16,82,1,18C
307,Female,17,39,1,18C
307,Female,17,55,1,18C
307,Female,17,60,1,18C
307,Male,17,46,1,18C
307,Male,17,53,1,18C
307,Male,17,60,1,18C
307,Female,18,43,1,18C
307,Female,18,55,1,18C
307,Female,18,56,1,18C
307,Male,18,5,1,18C
307,Male,18,53,1,18C
307,Male,18,54,1,18C
307,Female,19,55,1,18C
307,Female,19,55,1,18C
307,Female,19,76,1,18C
307,Male,19,6,1,18C
307,Male,19,15,1,18C
307,Male,19,47,1,18C
307,Female,20,12,1,18C
307,Female,20,35,1,18C
307,Female,20,46,1,18C
307,Male,20,1,1,18C
307,Male,20,4,1,18C
307,Male,20,.,1,18C
307,Female,21,69,1,18C
307,Female,21,74,1,18C
307,Female,21,.,1,18C
307,Male,21,5,1,18C
307,Male,21,36,1,18C
307,Male,21,42,1,18C
307,Female,22,8,1,18C
307,Female,22,21,1,18C
307,Female,22,25,1,18C
307,Male,22,5,1,18C
307,Male,22,74,1,18C
307,Male,22,98,1,18C
307,Female,23,32,1,18C
307,Female,23,50,1,18C
307,Female,23,82,1,18C
307,Male,23,21,1,18C
307,Male,23,28,1,18C
307,Male,23,74,1,18C
307,Female,24,46,1,18C
307,Female,24,67,1,18C
307,Female,24,70,1,18C
307,Male,24,75,1,18C
307,Male,24,77,1,18C
307,Male,24,89,1,18C
309,Female,1,46,3,18C
309,Female,1,75,3,18C
309,Female,1,81,3,18C
309,Male,1,96,3,18C
309,Male,1,96,3,18C
309,Male,1,.,3,18C
309,Female,2,70,3,18C
309,Female,2,75,3,18C
309,Female,2,76,3,18C
309,Male,2,57,3,18C
309,Male,2,60,3,18C
309,Male,2,60,3,18C
309,Female,3,60,3,18C
309,Female,3,81,3,18C
309,Female,3,88,3,18C
309,Male,3,60,3,18C
309,Male,3,60,3,18C
309,Male,3,77,3,18C
309,Female,4,46,3,18C
309,Female,4,74,3,18C
309,Female,4,89,3,18C
309,Male,4,25,3,18C
309,Male,4,70,3,18C
309,Male,4,83,3,18C
309,Female,5,69,3,18C
309,Female,5,117,3,18C
309,Female,5,133,3,18C
309,Male,5,81,3,18C
309,Male,5,119,3,18C
309,Male,5,.,3,18C
309,Female,6,22,3,18C
309,Female,6,77,3,18C
309,Female,6,92,3,18C
309,Male,6,53,3,18C
309,Male,6,97,3,18C
309,Male,6,117,3,18C
309,Female,7,39,3,18C
309,Female,7,70,3,18C
309,Female,7,113,3,18C
309,Male,7,69,3,18C
309,Male,7,102,3,18C
309,Male,7,103,3,18C
309,Female,8,39,3,18C
309,Female,8,60,3,18C
309,Female,8,.,3,18C
309,Male,8,60,3,18C
309,Male,8,70,3,18C
309,Male,8,.,3,18C
309,Female,9,67,3,18C
309,Female,9,69,3,18C
309,Female,9,83,3,18C
309,Male,9,67,3,18C
309,Male,9,85,3,18C
309,Male,9,95,3,18C
309,Female,10,46,3,18C
309,Female,10,60,3,18C
309,Female,10,88,3,18C
309,Male,10,64,3,18C
309,Male,10,82,3,18C
309,Male,10,102,3,18C
309,Female,11,70,3,18C
309,Female,11,78,3,18C
309,Female,11,90,3,18C
309,Male,11,67,3,18C
309,Male,11,74,3,18C
309,Male,11,75,3,18C
309,Female,12,39,3,18C
309,Female,12,104,3,18C
309,Female,12,.,3,18C
309,Male,12,95,3,18C
309,Male,12,102,3,18C
309,Male,12,102,3,18C
309,Female,13,37,3,18C
309,Female,13,99,3,18C
309,Female,13,99,3,18C
309,Male,13,77,3,18C
309,Male,13,99,3,18C
309,Male,13,99,3,18C
309,Female,14,59,3,18C
309,Female,14,66,3,18C
309,Female,14,77,3,18C
309,Male,14,42,3,18C
309,Male,14,57,3,18C
309,Male,14,60,3,18C
309,Female,15,60,3,18C
309,Female,15,95,3,18C
309,Female,15,95,3,18C
309,Male,15,95,3,18C
309,Male,15,95,3,18C
309,Male,15,99,3,18C
309,Female,16,42,3,18C
309,Female,16,71,3,18C
309,Female,16,81,3,18C
309,Male,16,58,3,18C
309,Male,16,63,3,18C
309,Male,16,.,3,18C
309,Female,17,24,3,18C
309,Female,17,51,3,18C
309,Female,17,80,3,18C
309,Male,17,59,3,18C
309,Male,17,63,3,18C
309,Male,17,77,3,18C
309,Female,18,70,3,18C
309,Female,18,72,3,18C
309,Female,18,.,3,18C
309,Male,18,60,3,18C
309,Male,18,70,3,18C
309,Male,18,70,3,18C
309,Female,19,51,3,18C
309,Female,19,74,3,18C
309,Female,19,113,3,18C
309,Male,19,77,3,18C
309,Male,19,86,3,18C
309,Male,19,.,3,18C
309,Female,20,78,3,18C
309,Female,20,78,3,18C
309,Female,20,.,3,18C
309,Male,20,71,3,18C
309,Male,20,78,3,18C
309,Male,20,78,3,18C
309,Female,21,74,3,18C
309,Female,21,78,3,18C
309,Female,21,83,3,18C
309,Male,21,54,3,18C
309,Male,21,55,3,18C
309,Male,21,61,3,18C
309,Female,22,39,3,18C
309,Female,22,54,3,18C
309,Female,22,82,3,18C
309,Male,22,34,3,18C
309,Male,22,67,3,18C
309,Male,22,76,3,18C
309,Female,23,22,3,18C
309,Female,23,81,3,18C
309,Female,23,82,3,18C
309,Male,23,75,3,18C
309,Male,23,76,3,18C
309,Male,23,76,3,18C
309,Female,24,56,3,18C
309,Female,24,67,3,18C
309,Female,24,123,3,18C
309,Male,24,71,3,18C
309,Male,24,92,3,18C
309,Male,24,.,3,18C
310,Female,1,4,3,18C
310,Female,1,7,3,18C
310,Female,1,.,3,18C
310,Male,1,27,3,18C
310,Male,1,39,3,18C
310,Male,1,.,3,18C
310,Female,2,59,3,18C
310,Female,2,73,3,18C
310,Female,2,.,3,18C
310,Male,2,56,3,18C
310,Male,2,88,3,18C
310,Male,2,.,3,18C
310,Female,3,52,3,18C
310,Female,3,70,3,18C
310,Female,3,82,3,18C
310,Male,3,11,3,18C
310,Male,3,31,3,18C
310,Male,3,48,3,18C
310,Female,4,7,3,18C
310,Female,4,73,3,18C
310,Female,4,.,3,18C
310,Male,4,47,3,18C
310,Male,4,48,3,18C
310,Male,4,49,3,18C
310,Female,5,52,3,18C
310,Female,5,69,3,18C
310,Female,5,80,3,18C
310,Male,5,82,3,18C
310,Male,5,109,3,18C
310,Male,5,.,3,18C
310,Female,6,42,3,18C
310,Female,6,70,3,18C
310,Female,6,78,3,18C
310,Male,6,8,3,18C
310,Male,6,21,3,18C
310,Male,6,30,3,18C
310,Female,7,42,3,18C
310,Female,7,63,3,18C
310,Female,7,73,3,18C
310,Male,7,45,3,18C
310,Male,7,59,3,18C
310,Male,7,72,3,18C
310,Female,8,46,3,18C
310,Female,8,61,3,18C
310,Female,8,81,3,18C
310,Male,8,42,3,18C
310,Male,8,53,3,18C
310,Male,8,.,3,18C
310,Female,9,54,3,18C
310,Female,9,57,3,18C
310,Female,9,64,3,18C
310,Male,9,89,3,18C
310,Male,9,97,3,18C
310,Male,9,103,3,18C
310,Female,10,32,3,18C
310,Female,10,46,3,18C
310,Female,10,.,3,18C
310,Male,10,12,3,18C
310,Male,10,96,3,18C
310,Male,10,116,3,18C
310,Female,11,33,3,18C
310,Female,11,91,3,18C
310,Female,11,.,3,18C
310,Male,11,11,3,18C
310,Male,11,21,3,18C
310,Male,11,.,3,18C
310,Female,12,59,3,18C
310,Female,12,63,3,18C
310,Female,12,69,3,18C
310,Male,12,44,3,18C
310,Male,12,98,3,18C
310,Male,12,127,3,18C
310,Female,13,9,3,18C
310,Female,13,51,3,18C
310,Female,13,130,3,18C
310,Male,13,28,3,18C
310,Male,13,35,3,18C
310,Male,13,35,3,18C
310,Female,14,56,3,18C
310,Female,14,70,3,18C
310,Female,14,74,3,18C
310,Male,14,37,3,18C
310,Male,14,102,3,18C
310,Male,14,109,3,18C
310,Female,15,57,3,18C
310,Female,15,77,3,18C
310,Female,15,91,3,18C
310,Male,15,46,3,18C
310,Male,15,57,3,18C
310,Male,15,63,3,18C
310,Female,16,49,3,18C
310,Female,16,50,3,18C
310,Female,16,59,3,18C
310,Male,16,39,3,18C
310,Male,16,56,3,18C
310,Male,16,56,3,18C
310,Female,17,46,3,18C
310,Female,17,56,3,18C
310,Female,17,60,3,18C
310,Male,17,56,3,18C
310,Male,17,57,3,18C
310,Male,17,58,3,18C
310,Female,18,67,3,18C
310,Female,18,74,3,18C
310,Female,18,81,3,18C
310,Male,18,53,3,18C
310,Male,18,67,3,18C
310,Male,18,.,3,18C
310,Female,19,33,3,18C
310,Female,19,53,3,18C
310,Female,19,60,3,18C
310,Male,19,54,3,18C
310,Male,19,68,3,18C
310,Male,19,116,3,18C
310,Female,20,25,3,18C
310,Female,20,39,3,18C
310,Female,20,62,3,18C
310,Male,20,25,3,18C
310,Male,20,56,3,18C
310,Male,20,62,3,18C
310,Female,21,46,3,18C
310,Female,21,53,3,18C
310,Female,21,54,3,18C
310,Male,21,11,3,18C
310,Male,21,29,3,18C
310,Male,21,64,3,18C
310,Female,22,46,3,18C
310,Female,22,76,3,18C
310,Female,22,96,3,18C
310,Male,22,19,3,18C
310,Male,22,40,3,18C
310,Male,22,106,3,18C
310,Female,23,61,3,18C
310,Female,23,61,3,18C
310,Female,23,102,3,18C
310,Male,23,11,3,18C
310,Male,23,25,3,18C
310,Male,23,60,3,18C
310,Female,24,35,3,18C
310,Female,24,55,3,18C
310,Female,24,.,3,18C
310,Male,24,60,3,18C
310,Male,24,103,3,18C
310,Male,24,.,3,18C
313,Female,1,97,1,18C
313,Female,1,99,1,18C
313,Female,1,130,1,18C
313,Male,1,77,1,18C
313,Male,1,118,1,18C
313,Male,1,.,1,18C
313,Female,2,87,1,18C
313,Female,2,152,1,18C
313,Female,2,.,1,18C
313,Male,2,87,1,18C
313,Male,2,160,1,18C
